COUNTY,STATE,POPEST2019,BEDS,HELIPADS,NONPROF,PRIVATE,GOVERNM,LAT,LON
Shelby County,Ohio,48590,90.0,1,1,0,0,40.3491604,-84.1593008
Stark County,Ohio,370606,1740.0,5,5,2,1,40.7214654,-81.4399734
Summit County,Ohio,541013,2819.0,5,6,5,1,41.1457902,-81.5333603
Trumbull County,Ohio,197974,693.0,4,1,4,0,41.3068487,-80.7661017
Tuscarawas County,Ohio,91987,198.0,3,2,1,0,40.3759469,-81.464888
Union County,Ohio,58988,97.0,1,0,0,1,40.32559370000001,-83.36768590000001
Van Wert County,Ohio,28275,195.0,1,1,1,0,40.8014651,-84.600988
Vinton County,Ohio,13085,0.0,0,0,0,0,39.2744355,-82.4740302
Warren County,Ohio,234602,378.0,2,3,0,0,39.4203978,-84.180897
Washington County,Ohio,59911,240.0,2,2,0,0,39.4782641,-81.54889449999997
Wayne County,Ohio,115710,184.0,2,1,0,1,40.8615819,-81.90346170000002
Williams County,Ohio,36692,123.0,2,2,0,0,41.5018224,-84.59237850000002
Wood County,Ohio,130817,196.0,1,1,0,0,41.27766610000001,-83.6643025
Wyandot County,Ohio,21772,31.0,1,0,0,1,40.865471,-83.28105390000002
Adair County,Oklahoma,22194,67.0,1,0,1,0,35.8783136,-94.6567402
Alfalfa County,Oklahoma,5702,0.0,0,0,0,0,36.7201825,-98.3087911
Atoka County,Oklahoma,13758,25.0,1,0,0,1,34.328494799999994,-96.017838
Beaver County,Oklahoma,5311,24.0,1,0,0,1,36.7621116,-100.4904955
Beckham County,Oklahoma,21859,93.0,1,1,0,1,35.2496723,-99.6946079
Blaine County,Oklahoma,9429,42.0,1,1,0,1,35.8970899,-98.4225961
Bryan County,Oklahoma,47995,148.0,1,0,1,0,33.95386,-96.3154827
Caddo County,Oklahoma,28762,42.0,2,0,1,1,35.131317,-98.3797949
Canadian County,Oklahoma,148306,123.0,0,2,0,0,35.5438102,-98.0031532
Carter County,Oklahoma,48111,212.0,2,2,0,0,34.2330314,-97.2789479
Cherokee County,Oklahoma,48657,100.0,2,1,0,1,35.9158661,-94.9950063
Choctaw County,Oklahoma,14672,64.0,1,1,0,1,34.0246234,-95.52055
Cimarron County,Oklahoma,2137,25.0,0,0,0,1,36.74755089999999,-102.5402407
Cleveland County,Oklahoma,284014,857.0,2,1,1,4,35.2301869,-97.3109151
Coal County,Oklahoma,5495,20.0,1,1,0,0,34.566100899999995,-96.2944665
Comanche County,Oklahoma,120749,538.0,4,0,1,4,34.6557505,-98.4485103
Cotton County,Oklahoma,5666,0.0,0,0,0,0,34.2907874,-98.3750699
Craig County,Oklahoma,14142,51.0,1,0,0,1,36.7594037,-95.2053495
Creek County,Oklahoma,71522,95.0,3,1,1,1,35.8830723,-96.3835476
Custer County,Oklahoma,29003,81.0,2,0,1,1,35.62860629999999,-99.0092034
Delaware County,Oklahoma,43009,58.0,1,1,0,0,36.4118421,-94.8069453
Dewey County,Oklahoma,4891,18.0,1,0,0,1,35.9795036,-98.9816579
Ellis County,Oklahoma,3859,79.0,1,1,0,0,36.2468449,-99.7883601
Garfield County,Oklahoma,61056,436.0,1,2,1,0,36.37354860000001,-97.7845975
Garvin County,Oklahoma,27711,90.0,2,0,0,2,34.7258964,-97.3522579
Grady County,Oklahoma,55834,99.0,1,0,0,1,35.0507761,-97.8849251
Grant County,Oklahoma,4333,0.0,0,0,0,0,36.78888170000001,-97.7824914
Greer County,Oklahoma,5712,25.0,0,0,1,0,34.9326334,-99.5435856
Harmon County,Oklahoma,2653,25.0,1,0,0,1,34.7486602,-99.8358205
Harper County,Oklahoma,3688,25.0,0,0,0,1,36.7804883,-99.6710032
Haskell County,Oklahoma,12627,25.0,0,0,1,0,35.2084387,-95.1115771
Hughes County,Oklahoma,13279,25.0,1,0,0,1,35.0458435,-96.2749675
Jackson County,Oklahoma,24530,49.0,1,0,0,1,34.5976018,-99.4370196
Jefferson County,Oklahoma,6002,25.0,1,0,0,1,34.123444799999994,-97.8379641
Johnston County,Oklahoma,11085,25.0,1,1,0,0,34.31888,-96.6752298
Kay County,Oklahoma,43538,193.0,2,0,2,0,36.83844620000001,-97.1571626
Kingfisher County,Oklahoma,15765,25.0,1,0,0,0,35.94719310000001,-97.9641244
Kiowa County,Oklahoma,8708,38.0,1,0,0,1,34.942506200000004,-99.019906
Latimer County,Oklahoma,10073,33.0,2,0,0,2,34.8759191,-95.2482652
Le Flore County,Oklahoma,49853,43.0,0,0,0,1,34.8782244,-94.6852153
Lincoln County,Oklahoma,34877,50.0,1,0,2,0,35.6961464,-96.8898429
Logan County,Oklahoma,48011,25.0,1,1,0,0,35.88794929999999,-97.4621935
Love County,Oklahoma,10253,25.0,1,1,0,0,33.98529979999999,-97.2526992
McClain County,Oklahoma,40474,39.0,1,0,0,1,34.97569910000001,-97.481167
McCurtain County,Oklahoma,32832,91.0,1,1,0,0,34.1450295,-94.7802324
McIntosh County,Oklahoma,19596,10.0,1,0,1,0,35.36303529999999,-95.6680554
Major County,Oklahoma,7629,25.0,1,0,0,1,36.2860458,-98.4995602
Marshall County,Oklahoma,16931,25.0,1,0,1,0,34.0497884,-96.7808049
Mayes County,Oklahoma,41100,52.0,1,0,1,0,36.30476760000001,-95.2355722
Murray County,Oklahoma,14073,25.0,1,0,0,1,34.4935341,-97.0475803
Muskogee County,Oklahoma,67997,429.0,2,1,2,1,35.6630196,-95.3927706
Noble County,Oklahoma,11131,26.0,1,0,0,1,36.4129621,-97.2681939
Nowata County,Oklahoma,10076,25.0,0,1,0,0,36.7798848,-95.6226184
